5490San./Umgest.Wegefl. Bez.Mi.südl.Ber.,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"27,96-",50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,298.019,598.019
Verpflichtungsermächtigung2026zuLasten,,,,50.000,,,0,0,0,,
Verpflichtungsermächtigung2027zuLasten,,,,0,,,50.000,0,0,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"27,96",50.000-,50.000-,50.000-,,,50.000-,50.000-,50.000-,298.019-,598.019-
