Investitionsmaßnahmen,Ergebnis(€),Haushaltsansatz(€),,,Verpflichtungs- ermächtigung(€),,Planung(€),,,bereitge- stelltbisinkl. 2025,Gesamt- ein-u.-aus- zahlungen
,2024,2025,2026,2027,2026,2027,2028,2029,2030,,
"4255TelgterStraße,JVA",,,,,,,,,,,
EinzahlungausZuwendungen fürInvestitionsmaßnahmen,"0,00",1.500.000,0,0,,,0,0,0,3.500.000,3.500.000
AuszahlungfürBaumaßnahmen,"419.131,87",1.008.622,0,0,0,0,0,0,0,1.462.725,1.462.725
Auszahlungvonaktivierbaren Zuwendungen,"807.148,17",14.030,0,0,0,0,0,0,0,913.823,913.823
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"1.226.280,04-",477.348,0,0,,,0,0,0,1.123.453,1.123.453
