4990Erw. Annette-v.-Dr.-H.-Schule Angelmodde,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"7.064.438,68",6.205.011,0,0,0,0,0,0,0,15.309.802,15.309.802
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"7.064.438,68-",6.205.011-,0,0,,,0,0,0,15.309.802-,15.309.802-
