5080ErweiterungRealschule imKreuzviertel,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"15.049,77",774.101,0,0,0,0,0,0,0,874.519,874.519
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"15.049,77-",774.101-,0,0,,,0,0,0,874.519-,874.519-
