0310Versorgungs-und Sanierungsfonds(VUS),,,,,,,,,,,
AuszahlungfürdenErwerbvon Finanzanlagen,"1.999.974,66",3.000.000,0,0,0,0,0,0,0,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"1.999.974,66-",3.000.000-,0,0,,,0,0,0,,
