InvestitionsmaßnahmenunterhalbderfestgelegtenWertgrenzen,,,,,,,,,,,
Einzahlung,"0,00",0,0,0,,,0,0,0,,
Auszahlung,"46.853,01",162.290,0,0,0,0,0,0,0,,
Saldo(Einzahlungen./. Auszahlungen),"46.853,01-",162.290-,0,0,,,0,0,0,,
