4350VerlagerungSpAHandorf,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"211.721,63",675.859,0,0,0,0,0,0,0,8.276.497,8.276.497
Auszahlungvonaktivierbaren Zuwendungen,"0,00",65.000,0,0,0,0,0,0,0,1.900.832,1.900.832
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"211.721,63-",740.859-,0,0,,,0,0,0,10.177.329-,10.177.329-
