0630Besch.DV-Technologien anBerufskollegs,,,,,,,,,,,
AuszahlungfürdenErwerbvon beweglichemAnlagevermögen,"68.510,96",531.185,285.000,285.000,0,0,285.000,285.000,285.000,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"68.510,96-",531.185-,285.000-,285.000-,,,285.000-,285.000-,285.000-,,
